cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00161__91__e0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
5.031250000000000000e+02,-2.437500000000000000e+02,0.000000000000000000e+00,3.687500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-3.750000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.312500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.812500000000000000e+02,0.000000000000000000e+00,6.971153846153845812e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.625000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.875000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.212962962962962976e+01,-8.111111111111110716e+00,0.000000000000000000e+00,1.048148148148148096e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.333333333333333148e-01,-1.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,-9.814814814814814881e+00,0.000000000000000000e+00,3.774928774928774655e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.907407407407407551e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.411111111111111427e+01,-8.722222222222222854e+01,0.000000000000000000e+00,6.488888888888888573e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.022222222222222143e+01,3.944444444444444287e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.944444444444444287e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.174647887323943607e+01,-9.746478873239436069e+00,0.000000000000000000e+00,1.574647887323943607e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.957746478873239493e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00
3.000000000000000000e+02,-3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.442857142857143060e+01,-5.242857142857143060e+01,-3.000000000000000000e+00,4.114285714285714590e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.157142857142857295e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.028571428571428648e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.157142857142857295e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.525000000000000355e+00,-4.000000000000000000e+00,0.000000000000000000e+00,7.049999999999999822e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.049999999999999822e+00,1.173076923076923073e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.588235294117646967e+00,-2.156862745098039102e+00,0.000000000000000000e+00,1.725490196078431460e+00,5.686274509803921351e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.686274509803921351e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.862745098039216285e-02,0.000000000000000000e+00,6.862745098039216285e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.862745098039216285e-02
2.107692307692307665e+01,-1.057692307692307665e+01,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.692307692307692735e-02,-2.000000000000000000e+00,-5.923076923076923350e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.076923076923076650e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.850746268656716431e+00,-2.850746268656716431e+00,0.000000000000000000e+00,6.134328358208954945e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.567164179104477917e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.283582089552238958e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
3.095238095238095255e+01,-1.312698412698412653e+01,-1.200000000000000000e+01,1.330158730158730229e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.349206349206349298e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.269841269841269771e+01,0.000000000000000000e+00,1.000000000000000000e+00,-6.507936507936508130e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.383098591549295975e+01,-3.133098591549295620e+01,0.000000000000000000e+00,7.883098591549295975e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.247183098591549566e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
3.220909090909091077e+01,-1.953636363636363527e+01,0.000000000000000000e+00,2.103636363636363527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.345454545454545681e+00,0.000000000000000000e+00,1.671328671328671245e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.824742268041237070e+00,-1.262886597938144284e+00,0.000000000000000000e+00,1.567010309278350499e+00,6.752577319587629301e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.082474226804123751e-01,-1.216494845360824639e+00,0.000000000000000000e+00,5.412371134020618757e-02,0.000000000000000000e+00,-1.082474226804123751e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.458762886597938090e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.496000000000000085e+01,-2.466000000000000014e+01,-2.616000000000000014e+01,2.416000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.472000000000000064e+01,0.000000000000000000e+00,1.000000000000000000e+00,-5.719999999999999751e+00,0.000000000000000000e+00,1.815384615384615374e-01,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.720000000000000639e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.708333333333333259e+00,-1.750000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.916666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.083333333333333426e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.083333333333333426e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.072682926829268268e+02,-3.863414634146341342e+01,0.000000000000000000e+00,6.351219512195122263e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.375609756097561132e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.875609756097561087e-01,0.000000000000000000e+00,6.000000000000000000e+00
4.107142857142857224e+02,-1.714285714285714164e+02,0.000000000000000000e+00,2.214285714285714164e+02,2.142857142857142705e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.142857142857142705e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,0.000000000000000000e+00,8.516483516483516425e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.142857142857142705e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.077000000000000028e+02,-5.070000000000000284e+01,-5.820000000000000284e+01,5.020000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.539999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,-1.540000000000000036e+01,0.000000000000000000e+00,5.923076923076923128e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,1.939999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.828703703703703809e+02,-1.611111111111111143e+02,0.000000000000000000e+00,2.601851851851851620e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.851851851851851860e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.509259259259259238e+02,0.000000000000000000e+00,9.650997150997151053e+00,0.000000000000000000e+00,6.481481481481481843e+00,-2.777777777777777679e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.259259259259259300e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.057746478873239582e+01,-2.764788732394366022e+01,0.000000000000000000e+00,3.771830985915492818e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.014084507042253591e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.028169014084507182e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.859154929577464976e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.449074074074074758e+01,-2.777777777777777857e+01,0.000000000000000000e+00,4.353703703703703809e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,-4.303703703703703809e+01,0.000000000000000000e+00,1.648860398860398924e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.768518518518518434e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.375314861460957161e+00,-2.438287153652392902e+00,0.000000000000000000e+00,1.722921914357682605e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.168765743073047925e-01,9.168765743073047370e-01,-2.770780856423173816e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.385390428211586908e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.847979797979797922e+01,-2.915151515151515227e+01,0.000000000000000000e+00,4.635353535353535648e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.090909090909091161e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.545454545454545581e-02,-4.617171717171716949e+01,-3.636363636363636465e-01,1.775835275835275784e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.363636363636363535e-01,0.000000000000000000e+00,1.363636363636363535e-01,1.917676767676767813e-01,0.000000000000000000e+00,1.363636363636363535e-01
1.271028037383177489e+00,-1.330218068535825582e+00,-8.722741433021806434e-02,1.825545171339563844e+00,8.909657320872274022e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.361370716510903217e-02,0.000000000000000000e+00,-8.909657320872274022e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.180685358255451609e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.710280373831775672e-03,2.180685358255451609e-02,0.000000000000000000e+00
4.646551724137930819e+02,-1.603448275862068897e+02,0.000000000000000000e+00,2.465517241379310462e+02,5.172413793103448398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.413793103448275872e+02,0.000000000000000000e+00,9.482758620689654805e+00,0.000000000000000000e+00,5.172413793103448398e+00,-5.172413793103448398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.413636363636363580e+00,-3.104545454545454497e+00,0.000000000000000000e+00,2.354545454545454497e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.181818181818181657e-01,0.000000000000000000e+00,4.300699300699300370e-02,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.225000000000000000e+02,-1.500000000000000000e+02,0.000000000000000000e+00,2.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,-4.500000000000000000e+01,9.423076923076923350e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.657829181494662052e+01,-7.311832740213523252e+00,-5.868327402135231630e+00,7.308718861209964501e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.670818505338077964e-01,-4.851868327402135250e+00,0.000000000000000000e+00,4.835409252669038982e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.901245551601423500e+00,1.950622775800711750e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.645907473309608446e-02,0.000000000000000000e+00
2.076041666666666785e+01,-1.026041666666666607e+01,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.395833333333333426e-01,-2.000000000000000000e+00,-1.023958333333333393e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.239583333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,-1.197916666666666713e-01,0.000000000000000000e+00,1.197916666666666713e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.197916666666666713e-01
4.800000000000000000e+02,-2.000000000000000000e+02,0.000000000000000000e+00,3.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+02,0.000000000000000000e+00,-4.000000000000000000e+01,-4.400000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.375000000000000000e+01,-2.375000000000000000e+01,0.000000000000000000e+00,2.375000000000000000e+01,0.000000000000000000e+00,1.775000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.775000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.482142857142857224e+02,-2.303571428571428612e+02,0.000000000000000000e+00,2.321428571428571388e+02,0.000000000000000000e+00,0.000000000000000000e+00,-3.214285714285714590e+01,6.428571428571429180e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.678571428571428612e+02,0.000000000000000000e+00,6.456043956043956200e+00,-6.428571428571429180e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.436991869918699205e+00,-1.885162601626016343e+00,0.000000000000000000e+00,2.063008130081300795e+00,0.000000000000000000e+00,6.300813008130080883e-02,-3.963414634146341653e-01,0.000000000000000000e+00,-3.333333333333333148e-01,-1.792682926829268331e+00,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-3.150406504065040442e-02,0.000000000000000000e+00,3.150406504065040442e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.150406504065040442e-02
4.043478260869565020e+02,-2.903260869565217490e+02,-4.000000000000000000e+00,5.411304347826087451e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.318260869565217490e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-9.452173913043478137e+01,0.000000000000000000e+00,-1.417826086956521863e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.726086956521739069e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.798888888888889426e+01,-2.533333333333333215e+01,0.000000000000000000e+00,4.064444444444444571e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,-4.024444444444444713e+01,-2.000000000000000111e-01,1.547863247863247915e+00,-5.999999999999999778e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.632222222222222130e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.531544597534445273e+00,-2.427846265409717041e+00,-3.263234227701232448e-02,2.498912255257432768e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.347353154459753233e-01,8.694706308919506466e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.694706308919506466e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.263234227701232448e-02,0.000000000000000000e+00
2.781690140845070491e+00,-2.448356807511737010e+00,0.000000000000000000e+00,2.448356807511737010e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.969483568075117486e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.224999999999999645e+00,-4.000000000000000000e+00,0.000000000000000000e+00,6.450000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.450000000000000178e+00,9.423076923076922906e-02,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.219565217391304373e+02,-2.024565217391304373e+02,-4.000000000000000000e+00,1.675652173913043441e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.778260869565217206e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-4.839130434782608603e+01,0.000000000000000000e+00,-9.778260869565217206e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.807142857142856656e+02,-7.612142857142856656e+02,-4.000000000000000000e+00,6.145714285714285552e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.212857142857142776e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.601428571428571388e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.212857142857142776e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.058064516129032295e+00,-7.258064516129032473e-01,0.000000000000000000e+00,1.019354838709677358e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.935483870967742021e-02,0.000000000000000000e+00,-1.935483870967742021e-02,-9.677419354838709409e-02,0.000000000000000000e+00,9.677419354838710103e-03,-1.000000000000000000e+00,0.000000000000000000e+00,3.771712158808933346e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.935483870967742021e-02,0.000000000000000000e+00,-1.935483870967742021e-02,0.000000000000000000e+00,1.935483870967742021e-02,5.000000000000000104e-03,0.000000000000000000e+00,1.935483870967742021e-02
2.609756097560975707e+00,-1.804878048780487854e+00,0.000000000000000000e+00,2.073170731707317138e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.658536585365853439e-02,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.365853658536585795e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.582407407407407440e+01,-6.444444444444444642e+00,0.000000000000000000e+00,8.203703703703704164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.370370370370370239e+00,0.000000000000000000e+00,2.898860398860398924e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,3.518518518518518740e-02,0.000000000000000000e+00,0.000000000000000000e+00
