cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00023__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
4.880165289256198413e+00,-2.276859504132231482e+00,-3.000000000000000000e+00,3.206611570247933862e+00,0.000000000000000000e+00,-6.198347107438016979e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.239669421487603174e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.933884297520661377e-01,0.000000000000000000e+00,3.846153846153846367e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.066115702479338900e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.319230769230769340e+01,-3.878846153846154010e+01,0.000000000000000000e+00,2.419230769230769340e+01,0.000000000000000000e+00,-1.219230769230769162e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.219230769230769340e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.242307692307691980e+01,-1.663461538461538325e+01,-1.200000000000000000e+01,1.542307692307692335e+01,0.000000000000000000e+00,-3.423076923076922906e+00,0.000000000000000000e+00,-2.000000000000000000e+00,3.423076923076922906e+00,-2.000000000000000000e+00,-1.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.478846153846153868e+02,-8.982692307692308020e+01,-1.000000000000000000e+00,9.888461538461538680e+01,0.000000000000000000e+00,-9.488461538461538680e+01,2.000000000000000000e+00,0.000000000000000000e+00,5.488461538461538680e+01,-1.600000000000000000e+01,-9.400000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.901282051282051100e+01,-4.451923076923076650e+01,-1.000000000000000000e+00,4.934615384615384670e+01,0.000000000000000000e+00,-4.201282051282051100e+01,5.333333333333333037e+00,0.000000000000000000e+00,3.667948717948718240e+01,-5.333333333333333037e+00,-3.600000000000000000e+01,0.000000000000000000e+00,2.666666666666666519e+00,0.000000000000000000e+00,-7.333333333333333037e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.463414634146341875e+00,-4.719512195121951414e+00,0.000000000000000000e+00,1.195121951219512191e+01,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-3.975609756097560954e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.295121951219512191e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.487804878048780616e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.152112676056338003e+01,-1.302112676056338003e+01,0.000000000000000000e+00,1.652112676056338003e+01,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,-2.753521126760563487e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.235555555555555571e+02,-4.433333333333333570e+01,0.000000000000000000e+00,6.577777777777777146e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.377777777777777857e+01,0.000000000000000000e+00,2.376068376068376065e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+00,3.088888888888888795e-01,0.000000000000000000e+00,1.500000000000000000e+00
1.123461538461538396e+02,-6.051923076923076650e+01,0.000000000000000000e+00,8.134615384615383959e+01,0.000000000000000000e+00,-4.134615384615384670e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.134615384615384670e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.200000000000000000e+01,0.000000000000000000e+00,1.538461538461538547e+00,6.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.751219512195121908e+01,-8.756097560975609539e+00,0.000000000000000000e+00,1.234146341463414664e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,-4.170731707317073322e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.170731707317073100e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.980769230769230660e+01,-9.083653846153846700e+01,-1.200000000000000000e+01,5.755769230769230660e+01,0.000000000000000000e+00,-5.755769230769230660e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.280769230769230660e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,-2.725000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.114285714285714324e+00,-1.221428571428571530e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.857142857142857206e-01,-9.285714285714286031e-01,0.000000000000000000e+00,9.285714285714286031e-02,0.000000000000000000e+00,-1.857142857142857206e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.571428571428571619e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.785714285714285896e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.460778443113772340e+01,-2.662275449101796454e+01,0.000000000000000000e+00,4.374850299401197873e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.140718562874251329e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,-2.140718562874251329e+00,1.000000000000000000e+00,2.140718562874251329e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.070359281437125665e+00,0.000000000000000000e+00,1.070359281437125665e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070359281437125665e+00
1.000000000000000000e+00,-1.108068561872909807e+00,-1.551003344481605428e-01,1.451505016722407948e+00,5.622909698996655381e-01,-4.431438127090300827e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.509197324414716102e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.179765886287625021e-01,4.431438127090300827e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.215719063545150413e-02,0.000000000000000000e+00
1.513545454545454447e+02,-6.501818181818181586e+01,0.000000000000000000e+00,1.180181818181818159e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.267272727272727195e+01,0.000000000000000000e+00,2.795104895104894904e+00,7.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.758333333333333712e+02,-3.716666666666666856e+02,-6.500000000000000000e+01,1.530000000000000000e+03,0.000000000000000000e+00,-8.866666666666666288e+02,2.216666666666666572e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.573333333333333258e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.333333333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.166666666666666785e+01,0.000000000000000000e+00,2.216666666666666572e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.658385093167701996e+00,-3.012422360248447006e+00,-1.975155279503105543e+00,4.658385093167701996e+00,1.000000000000000000e+00,-1.316770186335403769e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.962732919254658537e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.532250358337314808e-02,0.000000000000000000e+00,-6.708074534161491131e-01,6.583850931677018847e-01,0.000000000000000000e+00,3.291925465838509424e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.116250000000000000e+02,-6.189583333333333570e+01,-1.200000000000000000e+01,3.175833333333333144e+02,2.000000000000000000e+00,-2.295833333333333215e+01,2.095833333333333215e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.368333333333333428e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.495833333333333570e+01,-6.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.357664233576642232e+00,-2.857664233576642232e+00,0.000000000000000000e+00,2.686131386861313697e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.715328467153284242e-01,0.000000000000000000e+00,-1.642335766423357601e-01,0.000000000000000000e+00,1.642335766423357601e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.642335766423357601e-01
1.000000000000000000e+00,-1.146558872305140975e+00,-8.789386401326700071e-02,1.465174129353233878e+00,5.750414593698175425e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.970149253731342753e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.750414593698175425e-01,2.197346600331675018e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.197346600331675018e-02,0.000000000000000000e+00
1.619230769230769340e+01,-1.947596153846154010e+01,0.000000000000000000e+00,1.431730769230769162e+01,0.000000000000000000e+00,-1.231730769230769162e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.519230769230769162e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,-5.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
