cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00023__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00281__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,GS_tag__91__c0__93__,objective
6.292000000000000171e+01,-8.892000000000000171e+01,0.000000000000000000e+00,9.256000000000000227e+01,3.432000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.928000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.664000000000000057e+01,-4.264000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.320000000000000284e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+02,-7.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,-2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.875000000000000000e+02,0.000000000000000000e+00
1.494545454545454675e+02,-1.389545454545454675e+02,-1.000000000000000000e+00,1.464545454545454675e+02,0.000000000000000000e+00,3.881818181818182012e+01,0.000000000000000000e+00,-5.281818181818182012e+01,1.400000000000000000e+01,0.000000000000000000e+00,-5.281818181818182012e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.281818181818182012e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.281818181818182012e+01,0.000000000000000000e+00
1.150000000000000000e+01,-6.750000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.915438247011952200e+01,-2.515886454183267062e+01,0.000000000000000000e+00,9.513944223107570153e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001892430278884483e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.107569721115537864e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.165338645418326630e-01,0.000000000000000000e+00,-2.015438247011952200e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.378486055776892538e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.067729083665338585e+00,0.000000000000000000e+00
1.641999999999999886e+02,-4.378750000000000142e+01,-2.469999999999999929e+01,1.251500000000000057e+02,0.000000000000000000e+00,9.175000000000000711e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.066250000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.317500000000000071e+01,6.174999999999999822e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.174999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.156666666666666714e+02,-5.229999999999999716e+01,-4.039999999999999858e+01,4.873333333333333428e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.733333333333333393e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.733333333333333393e+00,-3.366666666666666430e+01,0.000000000000000000e+00,3.366666666666666696e+00,-6.733333333333333393e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.019999999999999929e+01,-6.733333333333333393e+00,1.346666666666666679e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.966666666666666757e-02,0.000000000000000000e+00,6.733333333333333393e+00,0.000000000000000000e+00
3.456250000000000000e+01,-1.984375000000000000e+01,-1.200000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,5.562500000000000000e+00,-2.000000000000000000e+00,-8.437500000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,-5.562500000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.583333333333333259e+00,-1.263888888888888840e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.555555555555555247e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02,-1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.666666666666666574e-01,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.979166666666666297e-01,0.000000000000000000e+00
3.846153846153846416e+02,-1.500000000000000000e+02,-1.269230769230769198e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.423076923076923208e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.230769230769230660e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.461538461538461320e+01,0.000000000000000000e+00
8.593023255813953654e+00,-8.918604651162791441e+00,-3.976744186046511587e+00,3.627906976744185830e+00,1.488372093023255793e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.302325581395348930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.098389982110912433e-02,0.000000000000000000e+00,-1.325581395348837122e+00,-4.953488372093023173e+00,1.325581395348837122e+00,0.000000000000000000e+00,1.627906976744186163e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.046250000000000000e+02,-2.002500000000000000e+02,-1.000000000000000000e+00,6.025000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.285000000000000000e+02,-8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,-5.225000000000000000e+01,1.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.525000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
8.958636363636364308e+01,-3.739545454545454817e+01,0.000000000000000000e+00,6.464545454545454106e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-4.088181818181818272e+01,0.000000000000000000e+00,1.572377622377622464e+00,4.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.068965517241379282e-01,-1.818965517241379337e-01,0.000000000000000000e+00,2.758620689655172376e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.396551724137930800e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.629310344827586132e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.896551724137930939e-02,-6.034482758620689571e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.396551724137930384e-02,0.000000000000000000e+00
1.936363636363636331e+01,-1.761363636363636331e+01,0.000000000000000000e+00,2.186363636363636331e+01,0.000000000000000000e+00,3.954545454545454586e+00,0.000000000000000000e+00,-5.954545454545454142e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.095454545454545503e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.954545454545454142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-03,0.000000000000000000e+00,7.954545454545454142e+00,0.000000000000000000e+00
1.361962616822429766e+02,-6.821962616822429482e+01,-7.800000000000000000e+01,4.859813084112149539e+01,0.000000000000000000e+00,2.259813084112149539e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.976635514018691531e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.252336448598130758e-01,0.000000000000000000e+00,-2.259813084112149539e+01,2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.956521739130434412e+01,-5.408695652173913260e+01,0.000000000000000000e+00,1.686956521739130466e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930434782608695699e+01,-6.434782608695652328e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.217391304347826164e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.660869565217391397e+01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.161764705882352899e+01,-2.111764705882352899e+01,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.617647058823528994e+00,-2.000000000000000000e+00,-1.382352941176470562e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.061764705882352899e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.617647058823528994e+00,0.000000000000000000e+00
3.167857142857142705e+01,-1.939285714285714235e+01,-1.264285714285714235e+01,9.428571428571428825e+00,0.000000000000000000e+00,5.214285714285714413e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-3.214285714285714413e+00,0.000000000000000000e+00,8.516483516483516758e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.021428571428571352e+01,4.214285714285714413e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.924528301886792470e+00,-4.974842767295597490e+00,0.000000000000000000e+00,2.610062893081761093e+00,4.025157232704402732e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.610062893081761093e+00,-2.012578616352201366e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.006289308176100683e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.548137397194000904e-02,0.000000000000000000e+00,-1.603773584905660465e+00,-2.616352201257861498e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.012578616352201366e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.778260869565217206e+01,-2.850000000000000000e+01,-1.200000000000000000e+01,8.782608695652173836e+00,1.608695652173913082e+00,4.391304347826086918e+00,3.913043478260869734e-01,0.000000000000000000e+00,7.217391304347826164e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.913043478260869734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.960869565217391397e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.687500000000000000e+00,-6.187500000000000000e+00,0.000000000000000000e+00,4.687500000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.687500000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.687500000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.156818181818182012e+01,-2.628409090909091006e+01,-2.406818181818181657e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.102272727272727337e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,-1.202272727272727337e+01,8.022727272727273373e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.375000000000000000e+00,-7.062500000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.375000000000000000e+00,0.000000000000000000e+00,-3.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.004201680672268893e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.873949579831932666e-01,0.000000000000000000e+00,-2.373949579831932666e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.478991596638655537e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.584033613445378408e-01,0.000000000000000000e+00,-1.207983193277310935e-01,4.201680672268907381e-03,1.207983193277310935e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.457983193277310796e-01,1.207983193277310935e-01
3.000000000000000000e+00,-3.500000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.208333333333333481e+00,0.000000000000000000e+00
2.984444444444444571e+02,-2.227037037037036953e+02,-1.000000000000000000e+00,1.002222222222222285e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028888888888888857e+02,-1.948148148148148096e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.740740740740740478e+00,-6.666666666666666963e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.844444444444444287e+01,-1.473333333333333428e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.481481481481481488e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.429629629629629761e+01,0.000000000000000000e+00
7.111111111111110716e+00,-1.266666666666666607e+01,0.000000000000000000e+00,1.111111111111111072e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.111111111111111072e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.111111111111110716e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.743000000000000114e+02,-8.429999999999999716e+01,-9.779999999999999716e+01,9.379999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-4.660000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,-3.060000000000000142e+01,-4.000000000000000000e+00,1.100000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.260000000000000142e+01,-3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00
3.265333333333333485e+03,-1.903000000000000000e+03,0.000000000000000000e+00,1.418666666666666742e+03,0.000000000000000000e+00,5.626666666666666288e+02,2.853333333333333144e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.853333333333333144e+02,-8.630000000000000000e+02,0.000000000000000000e+00,1.426666666666666572e+02,0.000000000000000000e+00,-2.853333333333333144e+02,0.000000000000000000e+00,1.000000000000000000e+00,-8.560000000000000000e+02,-8.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000000e+01,-4.039285714285714590e+01,0.000000000000000000e+00,3.435714285714285410e+01,8.357142857142857650e+00,8.357142857142857650e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.764285714285714235e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-8.357142857142857650e+00,-8.357142857142857650e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.642857142857143016e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.068571428571428612e+02,-8.000000000000000000e+01,-3.428571428571428470e+01,2.085714285714285765e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.142857142857142794e+00,0.000000000000000000e+00,3.328571428571428470e+01,-5.714285714285714413e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857142857142857206e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.828571428571428470e+01,1.142857142857142883e+01,0.000000000000000000e+00,1.571428571428571397e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.741621621621621898e+02,-1.256621621621621614e+02,-9.502702702702703164e+01,1.247027027027027088e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.583783783783783861e+01,-8.218918918918919303e+01,0.000000000000000000e+00,7.918918918918919303e+00,-1.483783783783783861e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.051351351351351582e+01,0.000000000000000000e+00,3.167567567567567721e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.983783783783783861e+01,0.000000000000000000e+00
1.095042553191489333e+03,-7.625744680851063322e+02,0.000000000000000000e+00,5.648085106382978893e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.825531914893616943e+02,-6.085106382978723616e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.042553191489361808e+01,-8.685106382978723616e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.651063829787233885e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.434042553191489446e+02,0.000000000000000000e+00
6.500000000000000000e+01,-5.200000000000000000e+01,0.000000000000000000e+00,4.333333333333333570e+01,0.000000000000000000e+00,1.733333333333333215e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.733333333333333215e+01,-8.666666666666666075e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.733333333333333215e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.950000000000000000e+01,0.000000000000000000e+00
5.157894736842105203e+02,-2.011080332409972300e+02,-1.362880886426592895e+02,2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.271468144044321491e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.271468144044321491e+01,-1.135734072022160603e+02,0.000000000000000000e+00,1.135734072022160746e+01,-8.864265927977839965e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.085872576177285964e+01,4.542936288088642982e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.271468144044321491e+01,0.000000000000000000e+00
2.270588235294117752e+01,-5.205882352941176627e+00,-1.000000000000000000e+00,1.908823529411764852e+01,0.000000000000000000e+00,1.235294117647058876e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.308823529411764497e+00,-6.176470588235294379e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.235294117647058876e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.457249070631970199e+03,-1.128624535315985213e+03,-4.327137546468401297e+02,2.557620817843866234e+02,7.211895910780668828e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.442379182156133766e+02,-7.211895910780668828e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.605947955390334414e+01,0.000000000000000000e+00,-5.576208178438661633e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.327137546468401297e+02,1.442379182156133766e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.802292263610315359e+00,-2.594555873925501466e+00,-1.645176695319961802e+00,2.274116523400190992e+00,1.000000000000000000e+00,3.467048710601718930e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.189589302769818557e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.346704871060171893e+00,5.362941738299904504e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.629417382999045039e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.093015873015873041e+02,-3.052380952380952550e+01,-4.015873015873015817e+00,8.025396825396825307e+01,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.914285714285714590e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.015873015873015817e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.895287958115183358e+00,-4.329842931937172956e+00,0.000000000000000000e+00,2.507853403141361071e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.513089005235601969e-01,1.256544502617801040e+00,-2.513089005235601969e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.256544502617800985e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.753926701570680535e+00,-1.256544502617801040e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.251308900523560252e+00,0.000000000000000000e+00
