cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00129__91__e0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
2.181399999999999864e+02,-8.993999999999999773e+01,-1.344399999999999977e+02,1.044399999999999977e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.447999999999999687e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.547999999999999687e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.672307692307692273e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.447999999999999687e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.791208791208791062e+00,-4.164835164835165138e+00,-6.263736263736263687e-01,3.164835164835164694e+00,7.912087912087911734e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.791208791208791284e+00,2.087912087912087988e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.198729582577132469e+00,-5.880217785843919742e-01,0.000000000000000000e+00,2.392014519056261168e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.442831215970962200e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.254990925589836770e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.832123411978221650e-02,3.221415607985481100e-02,4.832123411978221650e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.832123411978221650e-02
3.600000000000000000e+01,-9.000000000000000000e+00,-4.000000000000000000e+00,5.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.278048780487804947e+01,-5.723577235772357774e+00,0.000000000000000000e+00,1.252032520325203180e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.333333333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.666666666666666963e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.926829268292682862e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,6.666666666666666297e-01,1.000000000000000000e+00,4.260162601626016343e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.656250000000000000e+00,-5.656250000000000000e+00,0.000000000000000000e+00,7.312500000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.312500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.274038461538461453e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.460093896713615003e+00,-2.647887323943661997e+00,-2.000000000000000000e+00,2.835680751173708991e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.422535211267606181e-01,0.000000000000000000e+00,-3.333333333333333148e-01,-2.751173708920187977e+00,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.805000000000000071e+01,-1.115000000000000036e+01,0.000000000000000000e+00,1.390000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-4.299999999999999822e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.269230769230769162e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.004722222222222285e+02,-3.833333333333333570e+01,0.000000000000000000e+00,4.661111111111111427e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-4.511111111111111427e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.715811965811965711e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.305555555555555691e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.998484848484848087e+00,-4.177272727272727693e+00,0.000000000000000000e+00,3.093939393939393767e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,-4.757575757575757680e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.477855477855477634e-03,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.301587301587301795e+02,-3.746031746031745797e+02,-1.587301587301587213e+00,4.476190476190475920e+02,2.222222222222222285e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.222222222222222285e+02,0.000000000000000000e+00,0.000000000000000000e+00,-3.174603174603174427e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.222222222222222285e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.587301587301587213e+00,0.000000000000000000e+00
1.853794642857142794e+00,-1.024553571428571397e+00,-6.026785714285713969e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.997767857142857262e-01,9.933035714285713691e-02,-1.004464285714285754e-01,-8.024553571428570953e-01,0.000000000000000000e+00,5.022321428571428770e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.006696428571428492e-01,2.008928571428571508e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.595121951219512368e+01,-8.975609756097561842e+00,0.000000000000000000e+00,2.796747967479674912e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,-1.531707317073170671e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.317073170731707377e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.493975903614457756e+00,-3.506024096385542244e+00,0.000000000000000000e+00,5.975903614457831026e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.204819277108433798e-02,0.000000000000000000e+00,-3.469879518072289226e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.493975903614457756e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.939759036144578119e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.021212121212121016e+00,-2.351515151515151558e+00,0.000000000000000000e+00,4.018181818181818521e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.333333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.060606060606060601e-03,0.000000000000000000e+00,-6.666666666666666297e-01,2.331002331002331000e-04,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.897560975609756184e+01,-6.487804878048780921e+00,0.000000000000000000e+00,1.265040650406504064e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,-4.666666666666666963e+00,0.000000000000000000e+00,3.333333333333333148e-01,-6.325203252032520318e+00,0.000000000000000000e+00,-1.333333333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.991869918699187225e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.433194444444444571e+02,-8.016666666666667140e+01,0.000000000000000000e+00,1.274722222222222285e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,-1.269722222222222285e+02,0.000000000000000000e+00,-1.000000000000000000e+00,4.883547008547008517e+00,2.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.750000000000000000e-01,0.000000000000000000e+00,3.750000000000000000e-01,5.273611111111110583e-01,0.000000000000000000e+00,3.750000000000000000e-01
6.235294117647058876e+00,-3.735294117647058876e+00,-3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.352941176470588758e-01,0.000000000000000000e+00,-2.647058823529411797e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.846153846153846367e-02,0.000000000000000000e+00,-7.352941176470588758e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.503649635036496512e+00,-2.503649635036496512e+00,0.000000000000000000e+00,2.802919708029197210e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.007299270072993025e-01,0.000000000000000000e+00,-1.496350364963503765e-01,0.000000000000000000e+00,1.496350364963503765e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.496350364963503765e-01
1.287142857142857224e+02,-1.234642857142857082e+02,0.000000000000000000e+00,9.657142857142856940e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.028571428571428470e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.364285714285714235e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.328571428571428470e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.787999999999999812e+00,-2.728000000000000203e+00,-1.272000000000000020e+00,2.728000000000000203e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.423999999999999932e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.630769230769230776e-02,0.000000000000000000e+00,-1.000000000000000000e+00,4.239999999999999880e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.788873239436619826e+02,-1.138873239436619684e+02,-7.800000000000000000e+01,8.788732394366196843e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.764788732394366022e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.393636363636363562e+01,-9.445454545454545325e+00,0.000000000000000000e+00,1.127878787878787925e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,-2.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,-3.981818181818181923e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.622377622377622675e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.045454545454545858e+00,-2.272727272727272929e+00,-3.000000000000000000e+00,7.060606060606060552e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.060606060606060552e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.030303030303030276e+00,3.846153846153846367e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.515151515151515194e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.291666666666666963e+00,-5.097222222222222321e+00,-2.916666666666666852e-01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.097222222222222321e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.097222222222222321e+00,9.722222222222222376e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.466666666666667140e+01,-7.433333333333332860e+01,0.000000000000000000e+00,7.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.833333333333333215e+01,0.000000000000000000e+00,-1.833333333333333259e+00,3.666666666666666519e+00,1.833333333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.833333333333333259e+00
2.312195121951219434e+01,-7.560975609756097171e+00,0.000000000000000000e+00,1.341463414634146289e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,-2.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,-8.707317073170731447e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.040650406504065706e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.122807017543859587e+00,-2.666666666666666519e+00,-1.842105263157894635e-01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.394736842105263275e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,6.140350877192982115e-02,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.803750000000000000e+02,-1.673750000000000000e+02,0.000000000000000000e+00,1.673750000000000000e+02,0.000000000000000000e+00,8.937500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-8.937500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.493055555555555713e+01,-2.808333333333333215e+01,0.000000000000000000e+00,4.402777777777777857e+01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,-4.352777777777777857e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.674145299145299193e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.801388888888888762e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.307317073170731625e+01,-2.536585365853658569e+00,-3.000000000000000000e+00,1.004878048780487809e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.024390243902439046e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024390243902439067e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.757777777777778283e+01,-7.440000000000000568e+01,-1.000000000000000000e+00,7.657777777777778283e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.864444444444444571e+01,2.664444444444444571e+01,0.000000000000000000e+00,-3.064444444444444571e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.664444444444444571e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.156097560975609895e+01,-1.496747967479674735e+01,0.000000000000000000e+00,2.874796747967479504e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.637398373983739930e+01,0.000000000000000000e+00,-6.666666666666666297e-01,-3.474796747967479860e+01,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.520325203252033186e-02,0.000000000000000000e+00,1.000000000000000000e+00
6.157894736842105310e+00,-4.000000000000000000e+00,-3.236842105263157965e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.078947368421052655e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.078947368421052655e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.422857142857142776e+01,-1.894285714285714306e+01,0.000000000000000000e+00,2.674285714285714377e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.714285714285714413e-01,-1.114285714285714324e+00,0.000000000000000000e+00,1.857142857142857206e-01,-2.711428571428571388e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.571428571428571619e-01,0.000000000000000000e+00,5.571428571428571619e-01,1.355714285714285650e-01,0.000000000000000000e+00,5.571428571428571619e-01
4.778810408921932762e+00,-4.687732342007435271e+00,0.000000000000000000e+00,3.791821561338290181e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.986988847583643025e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.301115241635687758e-02,-1.986988847583643025e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.022777777777777715e+02,-3.566666666666666430e+01,0.000000000000000000e+00,4.988888888888888573e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-4.988888888888888573e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.841880341880341776e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.494444444444444409e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.366197183098591594e+01,-9.661971830985915943e+00,-6.000000000000000000e+00,9.661971830985915943e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.943661971830985991e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.002727272727272734e+01,-9.309090909090908639e+00,0.000000000000000000e+00,1.630909090909090864e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.436363636363635621e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.629370629370629597e-01,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.259842519685038909e+00,-5.877952755905512028e+00,0.000000000000000000e+00,5.669291338582676865e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.346456692913385433e-01,-3.503937007874015741e+00,0.000000000000000000e+00,4.173228346456692717e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.503937007874015741e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.545016077170418001e+00,-2.440916398713826485e+00,-6.752411575562701496e-02,1.909967845659163999e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.125401929260450191e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.627009646302250957e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.718649517684887496e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.033762057877813501e+00,2.250803858520900383e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.360975609756097526e+01,-1.434146341463414664e+01,-1.000000000000000000e+00,4.014634146341463605e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.107317073170731803e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.214634146341463605e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.536585365853658514e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.288851863071796444e+00,-6.001211754013935362e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.943653438352014540e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.350103698180038697e-02,4.998485307482580797e-02,-4.998485307482580797e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.666161769160860381e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.096462882096069791e+02,-1.310786026200873380e+02,0.000000000000000000e+00,1.529344978165938755e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.248908296943231377e+01,-3.746724890829694488e+01,0.000000000000000000e+00,6.244541484716156887e+00,-5.097816593886462755e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.248908296943231377e+01,0.000000000000000000e+00,-1.248908296943231377e+01,0.000000000000000000e+00,1.248908296943231377e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.248908296943231377e+01
