cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00281__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
1.077000000000000028e+02,-5.070000000000000284e+01,-5.820000000000000284e+01,5.020000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.539999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,-1.540000000000000036e+01,0.000000000000000000e+00,5.923076923076923128e-01,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,1.939999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.875000000000000000e+00,-3.086309523809523725e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,-7.023809523809523281e-01,-1.172619047619047672e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.516157205240175188e+01,-7.010043668122270333e+01,-1.000000000000000000e+00,2.503930131004366899e+01,4.480349344978165504e+00,0.000000000000000000e+00,-9.039301310043668991e+00,3.600000000000000000e+01,-4.480349344978165504e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.240174672489082752e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.392139737991266202e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.886178861788617933e+00,-2.109756097560975707e+00,-1.000000000000000000e+00,1.146341463414634054e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.333333333333333703e-01,-1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.333333333333332871e-02,-5.731707317073170271e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.666666666666666574e-01,-1.000000000000000000e+00,3.333333333333333148e-01,-8.333333333333332871e-02,0.000000000000000000e+00,8.333333333333332871e-02,4.898373983739837123e-03,0.000000000000000000e+00,8.333333333333332871e-02
1.385172413793103487e+02,-1.255172413793103487e+02,0.000000000000000000e+00,4.034482758620689680e+01,7.172413793103448398e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.889655172413793593e+01,-7.172413793103448398e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.586206896551724199e+00,0.000000000000000000e+00,-2.600000000000000000e+01,1.000000000000000000e+00,1.793103448275862100e+00,-2.151724137931034520e+01,-8.606896551724138078e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.198000000000000398e+01,-3.857999999999999829e+01,-4.307999999999999829e+01,3.907999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.035999999999999943e+01,0.000000000000000000e+00,1.000000000000000000e+00,-1.235999999999999943e+01,0.000000000000000000e+00,3.984615384615384781e-01,0.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,1.435999999999999943e+01,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.478309859154929597e+02,-4.133098591549295975e+01,0.000000000000000000e+00,1.468309859154929597e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.247183098591549566e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.093888888888888857e+02,-1.040833333333333286e+02,-1.000000000000000000e+00,7.238888888888888573e+01,1.000000000000000000e+01,5.438888888888888573e+01,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,-3.400000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.838888888888888573e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.610000000000000142e+01,-2.230000000000000071e+01,0.000000000000000000e+00,2.780000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,-8.599999999999999645e+00,-2.000000000000000000e+00,2.538461538461538325e-01,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.011904761904761862e+00,-6.398809523809523281e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.877976190476190466e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.220238095238095205e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190476190476190475e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.842000000000000000e+03,-6.010000000000000000e+02,0.000000000000000000e+00,2.865000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.227500000000000000e+03,-8.200000000000000000e+01,0.000000000000000000e+00,2.870000000000000000e+02,-1.230000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.248780487804877737e+01,-2.007317073170731803e+01,-1.200000000000000000e+01,2.931707317073170671e+01,0.000000000000000000e+00,2.000000000000000000e+00,-1.365853658536585336e+01,0.000000000000000000e+00,-2.000000000000000000e+00,-3.731707317073171026e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,-2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.829268292682926844e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.150406504065040636e+00,-1.546070460704606964e+00,-1.219512195121951262e-02,8.617886178861788871e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666297e-01,-1.111111111111111049e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555247e-02,-1.951219512195122019e-01,0.000000000000000000e+00,6.566604127579737764e-03,0.000000000000000000e+00,-3.333333333333333148e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.111111111111111049e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.219512195121951262e-02,0.000000000000000000e+00
1.158333333333333258e+03,-9.875000000000000000e+02,0.000000000000000000e+00,6.083333333333333712e+02,1.000000000000000000e+02,4.083333333333333144e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+02,-4.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.083333333333333712e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.311627906976744384e+01,-2.730232558139534760e+01,-1.200000000000000000e+01,2.948837209302325491e+01,1.686046511627907085e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.274418604651162923e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,-1.674418604651162923e+01,4.000000000000000000e+00,0.000000000000000000e+00,3.686046511627906863e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.163636363636363669e+01,-1.081818181818181834e+01,0.000000000000000000e+00,1.284848484848484773e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.484848484848484773e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.424242424242423866e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.212121212121212141e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.875000000000000000e+00,-8.119318181818181657e+00,-3.863636363636363757e+00,2.787878787878788067e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.344696969696969724e+00,-3.939393939393939226e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.969696969696969613e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,-5.526515151515151381e+00,1.287878787878787845e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.579166666666667140e+01,-7.325000000000000000e+01,-1.000000000000000000e+00,3.991666666666666430e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.783333333333333570e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000000000e+01,-2.391666666666666785e+01,1.458333333333333259e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.783333333333333570e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.410434782608695627e+02,-3.523913043478260647e+02,-1.000000000000000000e+00,8.791304347826087451e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.358695652173913118e+02,-4.095652173913043725e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.047826086956521863e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.717391304347826235e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.331818181818181834e+01,-1.015909090909090828e+01,-8.318181818181818343e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.772727272727272485e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-3.772727272727272929e+00,2.772727272727272929e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.086857142857142833e+01,-1.603999999999999915e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.628571428571428448e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.173714285714285666e+01,0.000000000000000000e+00,-1.314285714285714224e-01,0.000000000000000000e+00,1.314285714285714224e-01,1.314285714285714233e-03,0.000000000000000000e+00,1.314285714285714224e-01
1.833333333333333259e+00,-1.372549019607843146e+00,-5.882352941176470784e-01,3.578431372549019662e-01,0.000000000000000000e+00,5.392156862745098311e-02,0.000000000000000000e+00,5.710784313725489891e-01,-9.803921568627450844e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.901960784313725422e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.960784313725490169e-01,0.000000000000000000e+00,2.696078431372549156e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.806250000000000000e+01,-2.309375000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.062500000000000000e+00,-2.000000000000000000e+00,-8.937500000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.906250000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.587939698492461860e-01,-6.783919597989950256e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.517587939698492427e-02,-1.608040201005025149e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.628140703517587884e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.763819095477386689e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.040201005025125747e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.336363636363635976e+01,-8.686363636363635976e+01,0.000000000000000000e+00,1.055454545454545467e+02,0.000000000000000000e+00,3.118181818181818343e+01,0.000000000000000000e+00,6.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.118181818181818343e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,-1.459090909090909172e+01,0.000000000000000000e+00,1.459090909090909172e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.459090909090909172e+01
1.000000000000000000e+00,-2.638605937136204727e-01,-6.199068684516879923e-02,9.535069848661233971e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.066356228172293308e-02,0.000000000000000000e+00,-1.033178114086146654e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.165890570430733270e-03,-4.103245052386496061e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.298603026775320579e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.066356228172293308e-02,-1.549767171129219981e-02,0.000000000000000000e+00,1.549767171129219981e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.549767171129219981e-02
4.851851851851852082e+00,-4.851851851851852082e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.574074074074074181e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.148148148148147918e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.425925925925926041e+00,0.000000000000000000e+00,-2.870370370370370350e-01,1.000000000000000000e+00,2.870370370370370350e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.870370370370370350e-01
4.398373983739837456e+00,-2.865853658536585247e+00,0.000000000000000000e+00,8.211382113821138473e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666741e+00,-3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,-7.723577235772358107e-02,-3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.666666666666666741e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.105691056910568994e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.909693877551020336e+01,-2.687500000000000000e+01,-1.200000000000000000e+01,8.326530612244898322e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,1.377040816326530681e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.295918367346938826e-01,-6.000000000000000000e+00,-1.377040816326530681e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.471219512195121979e+02,-4.956097560975609895e+01,0.000000000000000000e+00,2.254146341463414558e+02,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.107073170731707279e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.470731707317073145e-01,0.000000000000000000e+00,3.000000000000000000e+00
3.927500000000000000e+02,-9.950000000000000000e+01,-4.000000000000000000e+00,3.998750000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.645625000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.737500000000000000e+01,-1.212500000000000000e+01,-2.425000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.212500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.782758620689655515e+01,-2.732758620689655160e+01,0.000000000000000000e+00,2.682758620689655160e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.413793103448275801e+00,-2.000000000000000000e+00,-5.862068965517240882e-01,0.000000000000000000e+00,1.000000000000000000e+00,-7.413793103448275801e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.706896551724137900e+00,0.000000000000000000e+00,2.706896551724137900e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.706896551724137900e+00
1.244878048780487774e+02,-4.624390243902438868e+01,-1.200000000000000000e+01,6.965853658536585158e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.682926829268292579e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,3.982926829268292890e-01,0.000000000000000000e+00,7.000000000000000000e+00
3.098591549295774517e+00,-8.647887323943661997e+00,0.000000000000000000e+00,9.464788732394366022e+00,4.366197183098591950e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.366197183098591950e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.366197183098591506e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.710526315789473450e+00,-5.152631578947368673e+00,0.000000000000000000e+00,3.652631578947368229e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.453441295546558404e-03,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.843636363636363740e+02,-1.618181818181818130e+02,-1.000000000000000000e+00,5.945454545454545325e+01,0.000000000000000000e+00,1.636363636363636331e+01,0.000000000000000000e+00,6.909090909090909349e+01,-1.218181818181818166e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.090909090909090828e+00,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.345454545454545325e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.181818181818181657e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.611000000000000000e+03,-2.667500000000000000e+03,-9.760000000000000000e+02,9.460000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.283000000000000000e+03,-1.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.100000000000000000e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.860000000000000000e+02,-1.755000000000000000e+03,3.250000000000000000e+02,0.000000000000000000e+00,1.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.131707317073170316e+01,-1.865853658536585513e+01,0.000000000000000000e+00,6.487804878048780211e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.243902439024390105e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.439024390243902107e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.864077669902912682e+00,-1.980582524271844669e+00,0.000000000000000000e+00,2.485436893203883280e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.339805825242718518e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.708737864077669755e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.145631067961164984e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.854368932038834877e-02,0.000000000000000000e+00,5.242718446601941570e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.584545454545454390e+01,-1.508181818181818201e+01,0.000000000000000000e+00,1.558181818181818201e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.527272727272727337e+00,0.000000000000000000e+00,9.720279720279720315e-02,0.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+00,-1.666666666666666741e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.666666666666666574e-01,-1.500000000000000000e+00,0.000000000000000000e+00,8.333333333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.916666666666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.306666666666666998e+01,-3.386666666666666714e+01,-1.200000000000000000e+01,7.466666666666666785e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.733333333333333393e+00,1.746666666666666501e+01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.346666666666666501e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.866666666666666669e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.168831168831168998e+00,-1.441558441558441483e+00,-2.922077922077922010e-02,1.331168831168831224e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.363636363636363535e-01,-4.090909090909091161e-01,0.000000000000000000e+00,6.818181818181817677e-02,-1.948051948051948146e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.090909090909091161e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.922077922077922010e-02,0.000000000000000000e+00
4.162790697674418539e+01,-2.923255813953488413e+01,-1.200000000000000000e+01,2.883720930232558288e+01,5.104651162790697860e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.441860465116279144e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.041860465116279144e+01,4.000000000000000000e+00,0.000000000000000000e+00,3.104651162790697860e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00
